"Id";"Word";"StartIndex";"EndIndex";"Score";"ConceptId";"TweetId";"IsDeleted"
352;"assessment";65;75;0.06867;33660916;8117857685;0
353;"Code for Sustainable Homes";85;111;0.57591;8434827;8117857685;0
354;"ask";115;118;0.00526;946426;8117857685;0
355;"Coda";119;123;0.20473;50458;8117857685;0
356;"information";128;139;0.08893;15340;8117857685;0
357;"Coda";0;4;0.19489;50458;8117953987;0
358;"development";7;18;0.09596;23572959;8117953987;0
359;"modern";24;30;0.1089;315927;8117953987;0
360;"town";31;35;0.03699;3400990;8117953987;0
361;"town houses";31;42;0.1164;334977;8117953987;0
362;"Denmark";46;53;0.33005;76972;8117953987;0
363;"Road";54;58;0.08697;25897;8117953987;0
364;"Sheffield";60;69;0.28438;88885;8117953987;0
365;"now";73;76;0.02182;12045581;8117953987;0
366;"up";89;91;0.02134;18712756;8117953987;0
367;"first";95;100;0.05443;460615;8117953987;0
368;"first floor";95;106;0.10808;18732880;8117953987;0
369;"floor";101;106;0.09402;82926;8117953987;0
370;"level";107;112;0.0577;10254514;8117953987;0
371;"houses";32;38;0.09824;13590;8117988217;0
372;"Ranmoor";42;49;0.34;1716370;8117988217;0
373;"now";50;53;0.00085;873021;8117988217;0
374;"Building Control";58;74;0.46877;4467828;8117988217;0
375;"approval";75;83;0.0629;377411;8117988217;0
376;"information";94;105;0.05773;15340;8117988217;0
377;"buy";109;112;0.06385;29678;8117988217;0
378;"ask";113;116;0.00526;946426;8117988217;0
379;"Spencers";117;125;0.01577;11862318;8117988217;0
380;"Estate Agents";126;139;0.07778;475027;8117988217;0
381;"Coda";0;4;0.20334;50458;8118012529;0
382;"Architects";5;15;0.05583;1170;8118012529;0
383;"working";20;27;0.07043;18247421;8118012529;0
384;"new Youth";33;42;0.04049;92863;8118012529;0
385;"Youth Hostel";37;49;0.32035;233996;8118012529;0
386;"Sheffield";53;62;0.28733;88885;8118012529;0
387;"coming soon";76;87;0.04733;20432518;8118012529;0
388;"Sheffield";0;9;0.24737;88885;8118062046;0
389;"Architects";10;20;0.1354;21296224;8118062046;0
390;"Coda";21;25;0.23593;196567;8118062046;0
391;"Studios";26;33;0.12087;725885;8118062046;0
392;"working";38;45;0.08458;18247421;8118062046;0
393;"number";51;57;0.06708;49171;8118062046;0
394;"luxury";61;67;0.09168;858665;8118062046;0
395;"house";68;73;0.13415;13590;8118062046;0
396;"extensions";74;84;0.01265;23659;8118062046;0
397;"Coda";0;4;0.22221;2234574;8118133889;0
398;"one";56;59;0.05169;545933;8118133889;0
399;"one off";56;63;0.07387;1023907;8118133889;0
400;"house";64;69;0.10768;1273596;8118133889;0
401;"Ranmoor";73;80;0.34;1716370;8118133889;0
402;"director";85;93;0.09398;518021;8118133889;0
403;"David Cross";94;105;0.59999;2316263;8118133889;0
404;"chosen";115;121;0.06902;1247013;8118133889;0
405;"TV show";128;135;0.15694;19508643;8118133889;0
406;"Matt";0;4;0.0177;12492;8231051526;0
407;"Bowker";5;11;0.04989;15255269;8231051526;0
408;"Coda";15;19;0.20661;10858243;8231051526;0
409;"Studios";20;27;0.08387;725885;8231051526;0
410;"now";32;35;0.02743;8536948;8231051526;0
411;"application";50;61;0.06063;454746;8231051526;0
412;"luxury";69;75;0.08117;858665;8231051526;0
413;"apartments";76;86;0.10044;265567;8231051526;0
414;"offices";91;98;0.11464;382507;8231051526;0
415;"Doncaster";102;111;0.23539;154276;8231051526;0
416;"Coda";0;4;0.17981;196567;8231069226;0
417;"mini-tower";7;17;0.1875;1136417;8231069226;0
418;"offices";21;28;0.05494;382507;8231069226;0
419;"apartments";33;43;0.08007;265567;8231069226;0
420;"Rockingham";47;57;0.16995;169183;8231069226;0
421;"now";65;68;0.02079;8536948;8231069226;0
422;"watch this space";86;102;0.06364;23329068;8231069226;0
423;"soy";14;17;0.07466;62784;8304307149;0
424;"soy yo";14;20;0.052;12816892;8304307149;0
425;"olivier";28;35;0.03196;118375;8304307149;0
426;"qu̩";38;41;0.00463;1792977;8304307149;0
427;"onda";42;46;0.07895;33174089;8304307149;0
428;"mi";48;50;0.05153;18859;8304307149;0
429;"buen";51;55;0.2;31627030;8304307149;0
430;"Hola";13;17;0.07055;1283026;8304616077;0
431;"Jorge";18;23;0.03415;7593004;8304616077;0
432;"una";25;28;0.01379;1693439;8304616077;0
433;"musical";43;50;0.03726;20572;8304616077;0
434;"si";52;54;0.06428;148956;8304616077;0
435;"acaso";55;60;0.5;32875885;8304616077;0
436;"Jos̩ James";73;83;0.38889;31370341;8304616077;0
437;"monumental";85;95;0.06012;1596963;8304616077;0
438;"following on";0;12;0.00936;1061842;8324192981;0
439;"success";17;24;0.00077;613055;8324192981;0
440;"littlejohn";28;38;0.05711;1341523;8324192981;0
441;"care home";39;48;0.0651;430716;8324192981;0
442;"Coda";50;54;0.17981;196567;8324192981;0
443;"Studios";55;62;0.017;725885;8324192981;0
444;"pleased";67;74;0.19643;20124563;8324192981;0
445;"2nd";98;101;0.00195;224835;8324192981;0
446;"cranmer bank";103;115;0.5;3618910;8324192981;0
447;"nearing";119;126;0.06122;20197047;8324192981;0
448;"completion";127;137;0.019;198570;8324192981;0
449;"saw";5;8;0.04436;352327;8344051611;0
450;"Food, Inc";10;19;0.5;22267013;8344051611;0
451;"don";23;26;0.13114;294015;8344051611;0
452;"miss";29;33;0.08056;23807088;8344051611;0
453;"Coda";0;4;0.17981;196567;8556575517;0
454;"Design Review";22;35;0.08279;27718879;8556575517;0
455;"Panels";36;42;0.07667;1302352;8556575517;0
456;"Doncaster";46;55;0.25282;154276;8556575517;0
457;"evening";61;68;0.01866;1370271;8556575517;0
458;"One";70;73;0.06672;25219450;8556575517;0
459;"apartments";81;91;0.17038;265567;8556575517;0
460;"offices";96;103;0.18501;382507;8556575517;0
461;"houses";119;125;0.12809;13590;8556575517;0
462;"flats";130;135;0.18032;265567;8556575517;0
463;"Coda";0;4;0.17981;196567;8556606893;0
464;"wonder";5;11;0.04439;16232423;8556606893;0
465;"mortgages";17;26;0.22058;256708;8556606893;0
466;"apartments";31;41;0.10589;265567;8556606893;0
467;"will";42;46;0.17098;77697;8556606893;0
468;"Coda";0;4;0.20088;10858243;8556684172;0
469;"can";5;8;0.03278;5042916;8556684172;0
470;"help";9;13;0.00812;1529230;8556684172;0
471;"planning applications";19;40;0.06282;354073;8556684172;0
472;"your house";45;55;0.16896;13922601;8556684172;0
473;"land";60;64;0.04379;26277;8556684172;0
474;"ask";66;69;0.02634;946426;8556684172;0
475;"us now";70;76;0.00484;21689589;8556684172;0
476;"permitted development";83;104;0.31062;4566904;8556684172;0
477;"rights";105;111;0.05505;5278;8556684172;0
478;"www";113;116;0.13717;33139;8556684172;0
479;"co.uk";129;134;0.08691;605541;8556684172;0
480;"uk";132;134;0.1392;31717;8556684172;0
481;"Permitted development";0;21;0.28546;4566904;8556710372;0
482;"rights";22;28;0.08169;13831;8556710372;0
483;"you";35;38;0.00158;464907;8556710372;0
484;"on 50";48;53;0.00269;1756717;8556710372;0
485;"land";63;67;0.02467;26277;8556710372;0
486;"subject";70;77;0.04138;18930;8556710372;0
487;"rules";87;92;0.05321;43851;8556710372;0
488;"ask";94;97;0.02405;946426;8556710372;0
489;"us";98;100;0.07184;18717338;8556710372;0
490;"now";101;104;0.03403;8536948;8556710372;0
491;"www";105;108;0.13162;33139;8556710372;0
492;"co.uk";121;126;0.08103;605541;8556710372;0
493;"uk";124;126;0.11567;31717;8556710372;0
494;"Code for Sustainable Homes";4;30;0.51588;8434827;8556758076;0
495;"WILL";31;35;0.0048;79432;8556758076;0
496;"affect";36;42;0.00325;3426941;8556758076;0
497;"Coda";62;66;0.2051;10858243;8556758076;0
498;"now";71;74;0.02772;6888482;8556758076;0
499;"qualified";75;84;0.02338;6251;8556758076;0
500;"Assessors";90;99;0.01844;10556434;8556758076;0
501;"visit";101;106;0.0206;2994571;8556758076;0
502;"www";107;110;0.14682;33139;8556758076;0
503;"co.uk";123;128;0.08022;605541;8556758076;0
504;"uk";126;128;0.1345;31717;8556758076;0
505;"Thinking";0;8;0.03873;37080;8556830409;0
506;"self-build";14;24;0.42222;7727103;8556830409;0
507;"project";25;32;0.03864;160483;8556830409;0
508;"Coda";34;38;0.24321;196567;8556830409;0
509;"can";39;42;0.06317;9331428;8556830409;0
510;"help";43;47;0.07594;1529230;8556830409;0
511;"your dream home";58;73;0.5;27660287;8556830409;0
512;"Dont";0;4;0.0231;3627949;8556890231;0
513;"move";5;9;0.01165;329862;8556890231;0
514;"Coda";19;23;0.20791;10858243;8556890231;0
515;"can";24;27;0.03997;5042916;8556890231;0
516;"add value";28;37;0.07187;1030468;8556890231;0
517;"save";42;46;0.07176;65228;8556890231;0
518;"costs";47;52;0.06627;166789;8556890231;0
519;"www";68;71;0.11588;33139;8556890231;0
520;"co.uk";84;89;0.08327;605541;8556890231;0
521;"uk";87;89;0.13626;31717;8556890231;0
522;"Self-build";0;10;0.42222;7727103;8730725239;0
523;"project";11;18;0.02075;16690690;8730725239;0
524;"director";23;31;0.07241;518021;8730725239;0
525;"David Cross";32;43;0.55172;2316263;8730725239;0
526;"family";52;58;0.0814;10401954;8730725239;0
527;"hits";59;63;0.04967;2402033;8730725239;0
528;"Monday";72;78;0.01613;4464270;8730725239;0
529;"True North Productions";94;116;0.5174;25644308;8730725239;0
530;"BBC";124;127;0.3142;19344654;8730725239;0
531;"Self-Build";0;10;0.42222;7727103;8910212867;0
532;"Day";11;14;0.06416;951256;8910212867;0
533;"3- Site";15;22;0.06909;8337703;8910212867;0
534;"clearance";23;32;0.02615;21490852;8910212867;0
535;"excavation";47;57;0.08131;18951655;8910212867;0
536;"formation";68;77;0.05982;14946;8910212867;0
537;"level";78;83;0.1153;10254514;8910212867;0
538;"Still";86;91;0.08592;23604;8910212867;0
539;"dramas";95;101;0.08078;20913753;8910212867;0
540;"funding";112;119;0.05648;805953;8910212867;0
541;"Self-Build";0;10;0.42222;7727103;9004454412;0
542;"Day";11;14;0.03776;161971;9004454412;0
543;"clearance";23;32;0.03191;21490852;9004454412;0
544;"excavation";37;47;0.10113;693334;9004454412;0
545;"complete";48;56;0.03114;300752;9004454412;0
546;"Mud";58;61;0.11129;292211;9004454412;0
547;"stone";62;67;0.10093;199661;9004454412;0
548;"perfect";71;78;0.00766;505088;9004454412;0
549;"level";79;84;0.04778;10254514;9004454412;0
550;"start";88;93;0.03143;474275;9004454412;0
551;"foundation";94;104;0.07955;693334;9004454412;0
552;"slab";105;109;0.03258;306575;9004454412;0
553;"Still";111;116;0.04758;23604;9004454412;0
554;"sign";120;124;0.00566;7951270;9004454412;0
555;"funding";128;135;0.02611;805953;9004454412;0
556;"See";0;3;0.08225;21280496;9004510730;0
557;"3D animation";72;84;0.16733;593;9004510730;0
558;"new house";92;101;0.00226;2293384;9004510730;0
559;"house";96;101;0.0518;13590;9004510730;0
560;"commission";4;14;0.06733;238216;9540135689;0
561;"permitted development";27;48;0.27778;4566904;9540135689;0
562;"green belt";54;64;0.2959;232435;9540135689;0
563;"Ackworth";73;81;0.12205;909734;9540135689;0
564;"housing scheme";4;18;0.09816;253412;9540218089;0
565;"Sheffield city centre";22;43;0.40127;5517225;9540218089;0
566;"shape";51;56;0.00406;169191;9540218089;0
567;"mixed use development";62;83;0.13686;4429175;9540218089;0
568;"Broomhill";87;96;0.33099;520333;9540218089;0
569;"major";116;121;0.00962;3412697;9540218089;0
570;"applications";122;134;0.03668;4502;9540218089;0
571;"read";5;9;0.03582;23920782;9540306710;0
572;"Conservatives";14;27;0.18931;32113;9540306710;0
573;"policy";28;34;0.04943;153324;9540306710;0
574;"reforms";38;45;0.05424;350685;9540306710;0
575;"planning system";54;69;0.04343;354073;9540306710;0
576;"anything";71;79;0.00163;7457220;9540306710;0
577;"the current";95;106;0.05882;7735112;9540306710;0
578;"Self Build";0;10;0.43182;7727103;9881763723;0
579;"Tragic";19;25;0.07088;57993;9881763723;0
580;"news";26;30;0.08054;20781999;9881763723;0
581;"Kristian Digby";36;50;0.52175;7871254;9881763723;0
582;"yesterday";56;65;0.07276;721696;9881763723;0
583;"morning";66;73;0.04558;188258;9881763723;0
584;"thoughts";79;87;0.08986;37080;9881763723;0
585;"go";88;90;0.02141;64971;9881763723;0
586;"out";91;94;0.08357;71537;9881763723;0
587;"family";102;108;0.1188;10401954;9881763723;0
588;"lovely";129;135;0.00435;2379031;9881763723;0
589;"man";136;139;0.0892;15822899;9881763723;0
590;"Self Build";0;10;0.43182;7727103;9975173670;0
591;"Day";11;14;0.14672;8376;9975173670;0
592;"Funding";19;26;0.07737;3562654;9975173670;0
593;"now";27;30;0.08573;873021;9975173670;0
594;"Handelsbanken";43;56;0.49213;493229;9975173670;0
595;"proper";60;66;0.10127;3572231;9975173670;0
596;"works";77;82;0.0326;323158;9975173670;0
597;"accelerated";105;116;0.11541;2443;9975173670;0
598;"Tre";0;3;0.09647;52726;10017459909;0
599;"ad";12;14;0.09469;2861;10017459909;0
600;"Alberto";15;22;0.03857;2433;10017459909;0
601;"Il";39;41;0.03846;19031;10017459909;0
602;"default";50;57;0.07992;9159344;10017459909;0
603;"Tre";0;3;0.0545;52726;10017491445;0
604;"Silvio";14;20;0.04543;2147500;10017491445;0
605;"Fagiolo";21;28;0.14286;11382015;10017491445;0
606;"europea";43;50;0.07652;9239;10017491445;0
607;"alla";64;68;0.00425;21922221;10017491445;0
608;"greca";75;80;0.02841;13332445;10017491445;0
609;"COMMENTARY";0;10;0.22414;276930;10017638158;0
610;"Greeks";17;23;0.30861;66540;10017638158;0
611;"Gifts";28;33;0.23149;2088800;10017638158;0
612;"ANALYSIS";0;8;0.07588;48398;10017662025;0
613;"Pasdaran";12;20;0.29375;1285472;10017662025;0
614;"deriva";22;28;0.5;22789567;10017662025;0
615;"di";50;52;0.00663;12024683;10017662025;0
616;"politica";68;76;0.07313;1692804;10017662025;0
617;"EVENTI";0;6;0.03333;30236550;10017688618;0
618;"Mar";12;15;0.07542;19291;10017688618;0
619;"Mar. 2010";12;21;0.0348;22427574;10017688618;0
620;"Militari";23;31;0.02039;2534541;10017688618;0
621;"Turchia";34;41;0.14243;11125639;10017688618;0
622;"ora";45;48;0.03807;23209477;10017688618;0
623;"Run";8;11;0.1907;26032;10080510990;0
624;"Sheffield";13;22;0.26791;88885;10080510990;0
625;"S10";24;27;0.0715;4423452;10080510990;0
626;"United Kingdom";31;45;0.34344;31717;10080510990;0
627;"Running";46;53;0.19056;26032;10080510990;0
628;"Map";54;57;0.15393;19877;10080510990;0
629;"self build";0;10;0.43182;7727103;10185493245;0
630;"month";13;18;0.11303;20354;10185493245;0
631;"slow start";20;30;0.0112;1977666;10185493245;0
632;"cold weather";40;52;0.10863;34061;10185493245;0
633;"weather";45;52;0.17787;33978;10185493245;0
634;"snow";57;61;0.15824;28191;10185493245;0
635;"stalling";62;70;0.04411;81511;10185493245;0
636;"progress";71;79;0.04833;1729341;10185493245;0
637;"Alternative";81;92;0.05169;193939;10185493245;0
638;"design";93;99;0.07778;8560;10185493245;0
